51366075929,edd,27,117
51366081214,dae,14,258
51366117432,bag,108,184
51366129062,gga,80,209
51366133643,gbb,240,269
51366173035,gag,191,278
51366184611,cgc,25,265
51366185105,eef,295,21
51366220855,dbf,68,540
51366235748,fac,197,329
51366247658,adf,289,78
51366252953,cbe,72,229
51366255671,eff,282,163
51366290405,baf,290,153
51366321617,cea,158,192
51366366793,ffc,214,209
51366379559,egd,192,292
51366387569,dgg,222,104
51366389901,dfc,13,120
51366430894,eed,250,69
51366435436,gag,2,291
51366476573,eba,283,237
51366499135,cec,268,121
51366509970,gcd,23,33
51366524690,cab,271,61
51366529772,aed,241,51
51366538600,abg,200,185
51366550422,fcg,150,36
51366561447,eae,84,75
51366565150,fgf,150,60
51366580247,cce,39,221
51366591483,cga,223,34
51366598291,abf,133,256
51366609841,fac,92,322
51366614582,fgd,285,23
51366623960,dfa,163,209
51366627714,feb,97,153
51366654267,cbc,107,108
51366656835,fbe,238,246
51366659406,cbb,130,166
51366663440,ace,289,120
51366671816,gbe,245,131
51366681066,fcc,273,359
51366683727,dbg,78,166
51366699925,bae,287,95
51366776250,bdf,7,94
51366788278,agb,103,590
51366808899,cag,115,83
51366809825,ccg,46,33
51366821725,dca,135,89
51366827341,aab,25,198
51366829199,fbc,291,203
51366853781,gdb,137,109
51366861444,fed,90,46
51366882654,gee,270,107
51366894534,ddb,206,480
51366901286,bcc,20,78
51366902613,gdg,101,132
51366912699,gca,259,11
51366934447,ced,156,289
51366936210,aeg,276,243
51366937974,bbf,170,366
51366946370,cca,134,17
51366951066,deb,126,243
51366967510,aag,178,184
51366978735,fae,253,234
51366989509,cdf,210,188
51366998761,dff,195,277
51367000208,cfb,162,43
51367003247,acf,85,147
51367018776,dcc,245,8
51367021942,adg,136,159
51367056067,acc,223,63
51367057434,ega,131,49
51367074086,gfc,61,115
51367106704,eeg,272,119
51367116733,fga,225,294
51367123604,bfd,29,60
51367129132,dda,216,221
51367149093,cfc,245,153
51367159496,bga,141,184
51367177212,ebb,260,25
51367186884,cgb,240,36
51367198157,bfg,38,133
51367203533,bgd,206,167
51367211608,ggb,36,188
51367215517,fbd,285,135
51367215982,ggg,78,143
51367221672,dfa,182,206
51367235417,edd,266,104
51367241521,afc,142,30
51367245561,gfb,53,389
51367259001,cdd,91,142
51367283288,bge,130,69
51367316095,eag,111,121
51367341903,faa,233,148
51367342315,ecb,5,110
51367356600,dbd,54,87
51367380335,add,105,89
51367428888,ced,246,245
51367434201,gdf,67,27
51367446510,dab,81,92
51367515718,dcf,297,291
51367550632,gff,71,242
51367552789,abb,212,18
51367559498,bad,141,34
51367568601,bba,281,92
51367575340,gae,291,102
51367586869,dag,188,241
51367589260,ggb,259,171
51367624507,ead,290,73
51367638584,dbc,82,436
51367640417,cbe,4,183
51367645062,cac,112,88
51367672049,fgb,115,155
51367693139,aad,95,277
51367753308,ebd,68,98
51367755121,adg,224,168
51367793751,ega,184,41
51367805341,gec,84,265
51367806230,cgd,76,106
51367838104,gbb,197,287
51367847178,dge,215,49
51367851115,dac,203,193
51367878574,bbd,289,40
51367926988,cde,57,12
51367948048,ggf,101,71
51367956163,dbe,174,23
51367965763,bea,215,506
51367974919,efb,114,13
51367978655,aaf,11,109
51368000623,cfa,174,258
51368001604,dfd,153,270
51368017111,dec,1,281
51368017657,gac,46,397
51368031424,ade,3,78
51368032145,geb,189,94
51368039366,ebe,70,99
51368039976,dgd,69,52
51368047808,fbd,260,136
51368065111,bfg,258,111
51368084064,afg,118,114
51368092700,fdg,290,218
51368107500,ccc,153,201
51368110564,ccd,266,71
51368121634,bbe,217,12
51368168240,bab,5,98
51368179001,bdg,51,35
51368187854,bcg,210,41
51368191053,fce,150,54
51368207604,fbd,299,146
51368208554,gda,278,72
51368218529,bgc,119,190
51368224187,efe,63,243
51368239844,bfa,199,352
51368245930,cfe,229,109
51368264788,ece,194,145
51368274046,bec,202,346
51368299009,fcf,12,62
51368306239,ffa,7,129
51368328263,edg,144,115
51368362837,ddf,267,52
51368430386,feb,247,163
51368434484,bae,42,108
51368445850,geg,38,16
51368450139,ggd,75,103
51368463580,bba,195,91
51368479752,gdc,165,203
51368483867,agf,223,117
51368495432,cee,107,221
51368508488,efa,244,27
51368513331,caa,133,166
51368557445,gfd,187,495
51368565270,adc,107,67
51368609570,ccf,201,279
51368619931,cge,3,109
51368626016,abe,133,129
51368648595,ada,142,60
51368659804,dcb,288,118
51368680507,dee,39,127
51368690454,ggd,105,82
51368728017,eee,135,44
51368762402,aag,139,209
51368779589,age,269,74
51368797585,ega,242,36
51368797969,ddc,213,186
51368812209,bdc,169,346
51368813722,gbf,245,134
51368816738,aaa,4,265
51368828175,efc,172,28
51368904440,ffb,30,160
51368907448,bfc,151,139
51368922591,fda,126,217
51368935219,cdd,127,150
51368941050,gfa,282,128
51368943284,ead,224,69
51368944074,efg,169,112
51368952328,dbg,73,137
51368986597,gfg,114,406
51368988585,gbe,63,111
51368994487,agd,158,7
51369000365,gfg,53,373
51369003057,ceg,159,287
51369035174,eaf,137,73
51369074044,gba,79,49
51369096610,acb,220,145
51369105004,aca,263,122
51369109747,dge,298,45
51369114184,add,172,93
51369119453,acf,98,133
51369163870,dfg,241,113
51369174363,dga,253,80
51369200129,gde,8,137
51369203700,aga,282,27
51369205503,dfb,160,77
51369232423,cfe,87,128
51369282625,fbg,119,161
51369282828,cgg,222,73
51369291277,dde,182,114
51369291485,deb,192,245
51369312848,ead,185,65
51369344188,bcd,100,58
51369360694,agg,67,28
51369382212,ege,273,64
51369393653,beb,19,248
51369395125,gcc,113,9
51369450166,efd,81,80
51369469087,efb,201,12
51369474553,efc,215,25
51369479238,feg,118,72
51369486181,dad,89,5
51369488616,eee,99,44
51369499843,bge,83,67
51369508118,fge,292,114
51369516935,cdg,148,47
51369521067,cdb,73,24
51369551064,dfc,153,135
51369586580,adb,122,203
51369593293,bag,13,207
51369596978,bgf,223,192
51369597827,bda,100,127
51369616207,gfe,100,19
51369685227,fdf,44,103
51369700508,ebf,153,116
51369724269,aac,10,47
51369750144,gcc,297,8
51369759343,gaa,156,104
51369764853,egg,288,131
51369773367,aba,33,127
51369784209,dca,275,94
51369785606,dbf,285,502
51369806261,ggf,6,78
51369813514,ged,54,362
51369839226,fee,102,13
51369884512,aee,110,29
51369903509,gdf,259,27
51369906366,dda,90,236
51369908388,egb,108,70
51369920076,ebc,92,8
51369926970,afc,66,33
51369933535,dde,55,95
51369939373,cfd,96,70
51369952723,bgb,177,208
51369969226,abe,76,104
51369977553,fab,295,53
51369994115,dce,157,74
51370005034,dcb,295,103
51370039298,fda,38,258
51370052359,bac,266,151
51370061223,abc,1,5
51370079637,dbe,264,24
51370080364,bed,267,106
51370113943,acd,90,227
51370128572,ffe,65,91
51370131533,daa,104,58
51370180362,fec,148,42
51370189645,cgf,214,95
51370196246,aad,111,329
51370198400,bbd,47,40
51370199573,aec,116,39
51370240131,bcd,161,50
51370249634,ebd,235,93
51370263117,bba,217,77
51370266753,fbf,185,123
51370322526,eac,261,19
51370353997,fga,253,282
51370364371,fac,55,376
51370367465,dfe,50,154
51370369948,ced,88,284
51370372949,baa,251,96
51370394382,ebe,278,111
51370404981,cag,165,87
51370411170,bcb,277,77
51370430799,gbf,246,116
51370444021,bde,195,50
51370453583,aeb,247,184
51370466506,fde,219,167
51370488519,eca,229,142
51370492201,bca,105,5
51370512980,fea,283,228
51370514693,cde,102,12
51370542626,cbg,198,67
51370552574,beg,193,180
51370552640,gdd,283,47
51370555417,cda,68,35
51370556755,cdf,111,208
51370571192,eec,122,53
51370608707,dbf,166,426
51370637140,fad,264,16
51370663358,bdb,177,10
51370672354,eed,34,60
51370682529,fcd,62,221
51370694641,feg,29,84
51370697432,dcf,275,325
51370711792,gfc,16,119
51370720065,ade,13,78
51370763762,acc,38,52
51370792793,bdd,253,60
51370804941,gcb,63,257
51370826306,fff,296,5
51370848298,fcb,5,108
51370855782,cce,179,247
51370861954,cca,219,15
51370883632,gge,93,119
51370904952,ded,21,208
51370905799,aec,109,40
51370949779,gad,227,118
51370950886,cbf,19,130
51370960472,bgf,52,203
51370963911,deg,176,360
51370971097,edf,32,95
51370982036,gbf,290,97
51370982231,fdb,67,175
51371026089,ddg,50,89
51371086486,dfa,177,236
51371120579,fba,34,263
51371133714,dgf,207,25
51371159086,gcd,248,26
51371162216,ecd,249,147
51371164321,fbb,269,138
51371174628,bfe,273,19
51371196528,bga,15,200
51371208659,bea,235,511
51371255890,aaf,86,100
51371289994,baa,284,100
51371303571,eab,93,411
51371303837,fba,2,302
51371313727,dgg,230,114
51371325492,fgg,178,10
51371325817,abd,149,50
51371328192,fea,6,234
51371331277,gaf,60,5
51371342319,bfg,245,112
51371346367,dgb,196,8
51371350329,cff,118,453
51371357262,baf,35,166
51371363889,cgc,274,257
51371366519,acg,219,305
51371371108,aff,60,140
51371379182,gga,116,196
51371384530,bdb,39,9
51371386629,cce,141,279
51371408035,ffg,275,5
51371423805,ccd,249,72
51371445798,ccg,48,30
51371455736,fba,29,241
51371458329,dfc,260,110
51371471931,fga,222,248
51371473413,gce,190,7
51371502120,fag,76,189
51371513318,aae,293,172
51371550982,ffc,17,246
51371578841,acc,241,52
51371591183,fdc,186,79
51371591427,fgf,55,53
51371598906,dge,50,43
51371616625,ace,163,104
51371635686,bfd,108,49
51371640879,ccg,171,34
51371655973,bgc,45,153
51371662395,cba,152,168
51371678543,cfg,272,53
51371685802,bgg,159,306
51371691936,abd,278,49
51371698092,ecb,123,117
51371701260,edb,201,28
51371719126,dfc,171,88
51371722710,edd,290,101
51371733998,bbf,75,336
51371742089,fdc,278,94
51371742145,dbc,286,497
51371747671,dfe,64,138
51371748993,dec,206,328
51371757072,bcg,141,43
51371763724,cdd,217,174
51371766975,ccb,185,432
51371796804,ced,240,255
51371811992,fdd,225,33
51371829284,aea,56,137
51371859036,fgc,158,82
51371870229,bgb,296,220
51371922438,dgc,97,17
51371934592,gea,127,27
51371953367,bgb,155,211
51371954648,gff,184,210
51371970623,dbc,194,561
51371978222,dcf,249,295
51371980905,ace,7,113
51372000601,gfa,261,122
51372006833,bac,180,166
51372016923,bbb,128,202
51372033918,ggg,262,122
51372038438,eeb,143,223
51372038462,egg,269,155
51372042534,aad,218,342
51372052431,ege,201,61
51372056993,efc,120,20
51372062838,gfa,197,131
51372091728,bae,230,105
51372095795,gab,151,31
51372117263,eda,148,336
51372119842,deb,68,235
51372148648,eeb,120,263
51372149692,cdc,200,185
51372151205,aae,157,141
51372166577,abe,58,95
51372209185,caf,32,166
51372242722,feg,227,70
51372243272,cef,28,115
51372248809,dad,60,5
51372252141,dcd,122,5
51372264740,abe,106,112
51372318072,gef,144,341
51372321589,cdb,135,20
51372333157,ebc,256,6
51372339243,ffa,88,121
51372364111,bee,179,310
51372375101,cge,200,97
51372389281,bgf,7,241
51372418462,ecg,84,100
51372447264,dgf,245,25
51372457473,fea,225,252
51372516476,cbd,84,186
51372524926,eec,48,51
51372557351,gfc,229,133
51372574665,beb,46,257
51372597669,fef,32,149
51372608324,bdf,289,94
51372625011,gde,151,142
51372638501,ged,143,430
51372641670,fcd,278,196
51372667856,gbc,142,36
51372685891,dde,54,80
51372699719,geb,208,90
51372701061,gee,185,103
51372704868,deg,105,367
51372714272,fge,240,117
51372715730,afe,30,26
51372716279,ecd,136,170
51372717784,faf,199,34
51372723432,bef,91,31
51372733896,gge,146,105
51372737204,cef,229,120
51372738547,eeg,131,122
51372743589,ead,160,53
51372772524,bfb,206,124
51372779665,dfg,207,110
51372789935,ecc,111,193
51372804873,bbc,35,143
51372813153,adc,84,78
51372818640,efg,140,94
51372820021,gbg,249,5
51372823134,feb,259,174
51372836165,cad,180,161
51372841192,fcc,213,290
51372842797,cca,167,17
51372855213,ffb,104,168
51372858114,gdg,9,121
51372877657,ggc,217,97
51372890354,egb,107,70
51372893310,gfb,107,408
51372904657,bdf,203,106
51372934161,fce,202,44
51372950636,cec,203,134
51372984842,cbd,279,174
51372985007,bda,43,143
51373060901,aed,99,40
51373076320,fgf,199,48
51373127278,cgc,280,213
51373150402,gae,229,110
51373162482,ddd,226,275
51373168528,efg,21,90
51373176161,ggd,246,77
51373184069,cgg,129,59
51373184181,daf,233,60
51373192009,cdg,79,38
51373200469,eaa,67,11
51373203208,aba,121,148
51373204851,ccc,255,188
51373208261,ede,73,289
51373210008,ebe,2,93
51373213279,bad,97,38
51373226022,bcf,155,82
51373239926,bfe,104,22
51373241486,fbc,224,172
51373262136,ceb,126,142
51373272925,acf,214,148
51373277912,ega,57,29
51373281247,cbb,65,132
51373286058,baf,69,162
51373323987,fbg,12,172
51373331365,gcf,96,44
51373366137,fea,81,226
51373391153,ade,288,81
51373393554,gff,287,203
51373421948,dca,81,105
51373449436,cac,126,81
51373455412,ebd,264,84
51373467416,bfc,177,112
51373472679,abb,25,20
51373474575,aaa,126,291
51373508287,egc,177,171
51373527668,cad,172,138
51373528074,cdc,120,212
51373561977,dbc,162,527
51373571931,bag,86,229
51373592682,bcb,129,88
51373609141,edc,176,170
51373610999,bbg,165,366
51373624669,adf,145,69
51373637584,ecf,293,263
51373664352,fcd,125,162
51373668974,gdd,105,51
51373686222,cdc,25,192
51373703614,eae,139,62
51373738202,fdg,97,209
51373741206,gef,194,330
51373753077,aef,56,150
51373757415,ccd,236,69
51373772919,eaf,233,86
51373804789,gag,118,305
51373805594,cga,28,32
51373835498,cae,93,113
51373841175,fcg,150,40
51373849506,dab,93,82
51373869301,fca,86,382
51373891669,def,50,28
51373907077,fff,119,5
51373926969,cbb,223,147
51373938549,fdb,289,194
51373940893,ccd,186,55
51373946726,gdb,219,125
51373963436,ffd,284,74
51373984987,gge,248,119
51374008854,agf,71,133
51374019076,agf,164,123
51374030126,afa,206,437
51374030300,gbd,182,222
51374046043,dba,42,172
51374058233,afb,296,220
51374089152,bfb,194,106
51374098418,fgd,275,26
51374099551,afg,261,135
51374138884,dga,91,70
51374158190,dbb,41,55
51374166048,faa,150,131
51374166934,adg,127,174
51374173348,cbf,238,120
51374188321,ded,41,185
51374217354,cbc,40,114
51374219114,adb,257,164
51374221105,eea,4,94
51374278439,dfa,86,193
51374295474,ece,227,168
51374308204,gfe,294,19
51374316269,bff,133,386
51374330950,cfg,106,51
51374334039,ada,68,64
51374340454,cgb,65,33
51374345367,fcb,285,120
51374347427,cfb,156,42
51374355727,ece,202,183
51374382270,daa,60,62
51374386467,efd,229,81
51374389511,fge,266,107
51374397558,fgg,77,8
51374437269,cfc,256,175
51374482297,aec,186,32
51374502166,cab,212,52
51374505075,bdc,190,404
51374508544,ged,104,365
51374528415,abf,31,281
51374580157,cdf,283,216
51374582471,ffa,79,137
51374590326,ggg,140,128
51374591487,agc,57,45
51374593068,add,74,99
51374594148,aae,160,119
51374594338,bda,77,122
51374601483,dgd,35,53
51374602751,edf,179,95
51374602990,aff,235,135
51374609490,dad,254,5
51374641257,dcg,150,31
51374648491,cfd,201,59
51374682626,fdf,164,122
51374688184,gcg,243,164
51374701318,cea,275,184
51374709467,cbg,197,67
51374721992,eee,195,36
51374730912,eeg,299,128
51374752828,dbf,37,413
51374758811,bgd,202,170
51374792411,bbe,154,13
51374792606,eed,89,54
51374792690,edg,97,102
51374803330,dbg,239,130
51374814979,aga,17,29
51374828667,gad,157,105
51374828997,dea,207,372
51374839024,fcd,95,145
51374849525,ebg,256,34
51374874109,dec,262,288
51374877424,aeg,110,267
51374890742,aed,16,40
51374903607,cda,38,38
51374932018,bgf,91,274
51374944548,dga,273,56
51374947059,eff,162,182
51374991563,ceg,18,266
51375012982,gfg,159,432
51375028881,dfa,254,189
51375057251,dfd,249,286
51375061447,ddg,218,75
51375091687,dfg,55,121
51375094152,bce,80,186
51375128373,acc,230,44
51375134431,fdf,136,104
51375144637,afd,242,194
51375156158,gaf,67,5
51375160928,dfc,275,99
51375162087,fcd,146,145
51375195531,egf,9,167
51375220613,bcc,2,80
51375276231,dac,266,167
51375289656,eef,172,22
51375338753,gad,287,102
51375354756,gec,76,283
51375357525,agb,186,702
51375410454,bge,77,58
51375416239,gfg,246,436
51375426673,efe,28,221
51375429418,ggb,298,155
51375447574,ead,143,46
51375449533,gfe,205,20
51375461892,ace,264,98
51375481740,gee,164,89
51375505054,faf,269,39
51375507338,eba,38,218
51375509983,abg,107,151
51375535913,ecd,34,166
51375582665,bab,9,90
51375585201,fbe,239,248
51375602776,bdc,112,387
51375604303,fdc,224,99
51375618278,abe,146,98
51375618846,cae,163,111
51375636659,fgb,151,145
51375643390,fbb,255,111
51375643846,edd,186,90
51375652416,agd,69,7
51375662326,fcf,146,55
51375689474,gcg,186,132
51375696128,aab,228,223
51375696616,gag,61,244
51375697601,afc,198,27
51375704241,bcf,295,93
51375713027,fbc,184,185
51375717085,dec,64,256
51375744992,gga,294,207
51375755497,bfd,202,46
51375776487,egb,252,59
51375796560,egd,173,344
51375802096,fbf,127,135
51375812281,dda,185,236
51375814944,gfc,38,151
51375815859,fed,132,46
51375834728,adf,12,79
51375834770,cgb,253,26
51375856118,baf,97,173
51375858317,fag,125,177
51375921644,gbg,224,5
51375971718,ecd,120,149
51375993719,dae,113,250
51376002963,geb,153,87
51376022837,gfg,20,440
51376034223,bbc,162,114
51376074132,ffe,240,85
51376097847,dfb,39,74
51376124623,dcc,223,8
51376125407,dff,27,271
51376125895,bcb,226,88
51376127124,bdb,99,9
51376132072,dge,220,50
51376148487,ebb,265,21
51376149969,age,284,63
51376150367,abb,81,19
51376158314,cac,103,81
51376160197,adf,265,78
51376193648,acd,193,238
51376204712,gcg,254,118
51376210986,caa,16,194
51376215845,dce,60,60
51376239244,efb,41,13
51376249940,cec,128,158
51376258835,efg,105,87
51376261640,ddc,180,204
51376272309,dge,57,54
51376283332,cbf,92,126
51376295601,fae,63,276
51376297475,eae,76,55
51376304537,ggg,206,119
51376310973,dff,24,276
51376337921,cdc,288,174
51376390858,eab,84,489
51376400720,ceb,247,156
51376413735,ggf,230,76
51376429400,ega,63,26
51376459886,dag,167,192
51376466067,faa,210,141
51376489571,gbb,240,289
51376492595,agg,130,23
51376506955,ggc,30,78
51376510777,fbd,284,128
51376542487,gde,297,133
51376579212,fdf,60,100
51376581865,fda,94,250
51376617001,bbc,166,118
51376630027,dgg,7,95
51376636311,aec,220,35
51376648752,cea,235,215
51376649637,cff,25,430
51376654212,bba,265,73
51376683058,bfa,18,380
51376703565,fgd,141,25
51376742434,cgf,40,96
51376753062,ace,107,111
51376766749,cce,218,290
51376766838,gbd,286,186
51376769746,gec,92,243
51376782431,fad,105,13
51376792954,ffd,236,61
51376803115,cfa,177,229
51376832772,gca,160,12
51376848698,ddb,241,566
51376852571,ddb,114,628
51376877080,feg,153,64
51376896791,gda,117,77
51376903063,dfg,53,108
51376921918,eda,229,349
51376924890,acd,137,207
51376961980,bab,247,98
51376968585,fac,121,334
51376989327,gac,65,333
51377032269,cgd,162,116
51377038819,efa,207,22
51377038832,cfg,128,46
51377052598,bca,8,5
51377053037,cfe,226,148
51377060105,bgd,36,166
51377061716,ebf,7,128
51377069210,eeb,239,218
51377076678,eac,4,15
51377085289,egd,27,309
51377125895,aca,112,139
51377134472,acc,247,39
51377142288,bfb,136,104
51377152226,eag,93,136
51377175511,aae,299,120
51377191102,cef,207,124
51377206984,ccd,125,45
51377218481,fdf,193,93
51377246857,dbd,100,77
51377254967,fab,123,54
51377275931,cbc,192,93
51377287683,fgf,254,51
51377289249,bfg,14,97
51377295448,gcb,226,295
51377315692,cbb,26,147
51377372489,cgg,241,69
51377374052,ccc,29,157
51377381800,ecc,251,200
51377399348,ddf,39,43
51377400031,dgb,23,7
51377425304,bcd,261,45
51377448295,eea,286,89
51377500300,ffb,88,166
51377511765,aea,161,126
51377513382,fff,233,5
51377530010,fbb,46,111
51377545677,cee,125,251
51377545859,bde,243,46
51377563370,faf,263,37
51377597601,bag,2,251
51377606333,ffa,130,132
51377606592,dee,66,138
51377616826,fef,234,174
51377626596,aeb,181,154
51377629404,gec,172,260
51377630251,dfc,208,103
51377633545,cbe,174,215
51377637229,ged,110,313
51377638572,bea,120,572
51377656529,gdd,100,42
51377659590,ddf,35,35
51377667383,gdc,57,182
51377680071,ddb,256,646
51377684669,ggd,140,63
51377687980,daa,64,55
51377689664,faa,118,133
51377690708,gbb,237,338
51377717316,ebc,239,5
51377745999,gfc,211,135
51377781470,gbg,159,5
51377795164,geg,6,14
51377819668,ddb,22,678
51377834702,aaf,87,97
51377834783,agg,123,25
51377841540,agg,229,28
51377851958,ged,91,291
51377855766,gfd,184,405
51377897946,eab,203,440
51377905901,ace,59,116
51377912592,bdg,25,28
51377935509,ddd,186,321
51377954615,dde,280,95
51377967288,eag,256,110
51377973594,fdc,54,117
51377999126,bec,119,411
51378018354,bag,267,283
51378027400,dde,160,82
51378085807,aad,261,386
51378086749,gbe,229,101
51378086987,bge,107,66
51378087547,edd,142,102
51378105574,ecb,3,120
51378147102,bgc,224,151
51378166484,gba,5,51
51378197226,dcb,143,97
51378234045,dgc,135,15
51378234212,aeg,208,237
51378240093,aeb,269,183
51378243482,dbe,261,23
51378254312,efe,218,194
51378269921,cdc,44,191
51378292569,edg,267,89
51378295188,dba,291,146
51378315288,abf,282,289
51378318162,ebb,290,20
51378323098,aee,83,32
51378398594,fda,218,237
51378399761,cbg,193,56
51378401178,ccb,238,354
51378427670,bac,120,144
51378438841,cea,201,215
51378448099,aag,115,209
51378460718,gcc,209,6
51378463638,bae,70,116
51378464315,bca,146,5
51378468193,ced,120,280
51378471988,gaf,110,5
51378481244,ead,277,42
51378490346,acf,290,150
51378498333,adc,214,72
51378502793,ccf,133,295
51378523196,bcc,62,75
51378561236,fea,242,241
51378572412,bef,61,33
51378574830,acb,231,131
51378581695,gac,160,386
51378598275,ebg,189,37
51378605162,fgc,13,78
51378695022,def,219,30
51378699308,bac,244,131
51378738428,gce,23,7
51378747300,baf,21,148
51378751287,cge,275,101
51378762924,ada,141,55
51378791064,fdg,93,188
51378797690,ded,292,216
51378827665,fgd,80,29
51378858215,bbd,204,44
51378861301,egc,123,203
51378864600,fee,44,14
51378868461,egb,234,48
51378875069,gdf,175,26
51378876056,ege,220,66
51378877488,bgg,227,263
51378887330,dfa,230,181
51378891426,aef,276,133
51378891448,cdg,221,32
51378928706,acg,8,320
51378951126,bbg,236,435
51378976741,gca,81,14
51378987570,ffc,255,211
51378988201,cca,107,20
51379001425,fbe,261,223
51379014613,ecf,78,241
51379049299,cfc,83,145
51379055580,gfa,228,125
51379067891,gdd,210,47
51379080908,cbd,179,167
51379108155,aag,149,204
51379111734,dae,158,202
51379113240,ced,87,324
51379150418,dfe,54,149
51379163703,fgf,48,59
51379180354,edb,239,22
51379205511,cdd,138,189
51379211120,ded,223,250
51379212545,abc,82,5
51379224360,gag,154,270
51379236763,baa,30,82
51379238909,gbe,212,82
51379274695,cef,124,133
51379282988,fgb,212,143
51379287817,gaa,262,95
51379307494,fcb,160,99
51379310523,bba,129,59
51379325083,bec,278,480
51379326857,fdc,242,102
51379333330,gec,92,221
51379344390,aac,288,45
51379345299,ggf,56,65
51379353943,ccf,215,241
51379379344,bdd,46,54
51379384594,edd,39,99
51379400026,eba,145,237
51379414871,ccc,192,125
51379418159,ffa,32,113
51379430699,bbe,262,11
51379434364,abc,228,5
51379571709,eec,162,59
51379576094,gbc,204,31
51379585909,bab,257,85
51379633845,fec,281,39
51379655256,cba,57,188
51379656559,gae,60,101
51379657781,abb,61,19
51379683293,beg,143,162
51379699071,beb,40,305
51379715938,cag,30,87
51379764146,bfd,125,53
51379766419,bed,231,114
51379770366,cea,258,210
51379771076,gbf,147,109
51379775011,gdd,246,38
51379820525,ffd,116,59
51379836180,bfc,211,108
51379852139,eec,102,52
51379866175,fde,160,167
51379870015,cde,231,10
51379877282,cfg,103,48
51379881747,gcd,88,23
51379883441,cec,257,127
51379909300,abe,177,89
51379929317,eef,226,18
51379938012,gde,142,117
51379949227,eeg,16,143
51379949741,gca,131,16
51379959322,aec,270,35
51379962112,dce,218,54
51379967096,eaf,2,92
51380004934,feb,95,189
51380031094,ebc,227,5
51380031598,gab,184,32
51380032151,gdg,51,104
51380051192,geb,77,88
51380068905,bga,207,160
51380074352,aaa,50,317
51380085572,feg,129,56
51380093105,eca,118,156
51380100113,fdd,192,28
51380107124,acc,204,33
51380118871,bae,187,122
51380125491,dcd,93,5
51380138350,ccd,272,49
51380158863,ada,103,52
51380179212,ffg,65,5
51380187118,cff,250,404
51380189617,cfb,89,46
51380199389,dgd,180,49
51380215465,bda,3,98
51380218208,ggb,236,150
51380223063,bbf,203,319
51380224547,fce,281,37
51380227452,cef,5,134
51380228311,gea,264,31
51380277202,fbg,161,197
51380336487,bbb,242,173
51380346678,dbg,262,124
51380347203,afe,28,26
51380379506,dgc,20,15
51380406362,cad,68,114
51380417686,cag,210,102
51380431056,dfd,128,277
51380436781,dbc,149,584
51380454228,adc,176,57
51380520910,egd,211,336
51380531189,gea,292,35
51380531271,aab,180,220
51380547760,fde,159,175
51380573237,cec,139,106
51380578028,ebe,254,75
51380591792,fcg,203,40
51380603829,fgg,263,9
51380609315,deg,228,315
51380611593,dfe,152,168
51380623683,bcc,112,79
51380663573,bcb,264,99
51380676568,ffe,200,84
51380680261,caa,144,223
51380718194,gef,203,277
51380739107,dbf,169,396
51380747377,bce,210,163
51380817406,ccg,140,32
51380822881,dcf,103,309
51380825823,ddb,297,678
51380840282,bbc,105,130
51380849055,bbg,206,500
51380877381,fba,225,231
51380877668,gdg,24,97
51380900300,fcf,16,63
51380902340,aac,97,49
51380918751,fdb,71,155
51380920187,ade,85,66
51380958000,cca,146,16
51381003020,ece,210,192
51381006939,bff,154,409
51381029910,agf,69,98
51381035773,ecb,73,97
51381044974,cbe,197,178
51381046547,cee,120,283
51381047345,ceg,289,268
51381062357,ggg,28,115
51381063783,cda,227,39
51381094800,aba,166,130
51381104360,fbc,175,218
51381104888,cdg,193,37
51381115554,bfc,138,102
51381120565,bfe,22,20
51381139279,bgc,83,160
51381158205,bee,245,303
51381161590,fgc,57,79
51381162796,ebg,280,41
51381162854,egg,30,130
51381191865,dff,171,226
51381195422,gbd,42,217
51381196400,bgb,238,244
51381204070,fbd,292,147
51381235861,bdb,299,7
51381261178,ebf,232,134
51381277788,bad,4,31
51381316355,gad,48,100
51381325231,cac,171,71
51381331003,gdc,161,171
51381334992,abg,23,126
51381379004,fga,124,208
51381382539,ece,261,201
51381385831,cbf,107,124
51381386303,dfb,138,85
51381391208,dad,173,5
51381392925,egg,101,131
51381413009,cgf,2,107
51381425461,gfg,175,374
51381428359,caf,292,180
51381432009,ffb,141,161
51381432035,ffa,104,97
51381435866,ddd,141,327
51381489727,ebd,1,70
51381494610,abd,84,44
51381500461,cea,118,233
51381515845,def,289,30
51381524254,bcg,232,49
51381543645,gff,242,186
51381544885,afa,8,471
51381545827,gdb,84,138
51381566283,agb,34,673
51381590406,dgc,281,12
51381601322,ggg,254,105
51381604012,aee,223,33
51381616157,eaa,265,9
51381620241,gdb,145,164
51381620837,dga,191,44
51381622001,ddc,145,181
51381635389,gfe,262,20
51381646057,gge,233,115
51381690046,cdb,195,20
51381707362,dcb,94,100
51381725208,dge,222,62
51381727370,fcc,203,269
51381737897,eae,274,55
51381754187,dbf,7,360
51381771819,bff,281,335
51381774251,fae,183,276
51381788462,gac,111,382
51381789539,agg,249,27
51381797300,dab,66,65
51381829115,fdg,127,157
51381842790,daf,160,69
51381868428,ddg,292,70
51381868576,bfe,235,20
51381936161,cac,210,61
51381944737,dgf,287,29
51381949490,bfb,95,115
51381953964,cca,51,16
51381971952,dad,112,5
51381985389,deb,218,204
51382018980,bga,22,168
51382022755,cga,290,31
51382044090,abe,113,81
51382044912,egg,188,112
51382049115,dbg,109,137
